//X Y Z Scalar_field
78006
14.48207092 135.90080261 1.19396305 -1986.000000
14.50573349 135.87097168 1.16082621 -1936.000000
14.48624802 135.89573669 1.18225574 -1954.000000
14.54711533 135.81874084 1.14287663 -1965.000000
14.52976227 135.84095764 1.15259266 -1954.000000
14.50571823 135.87031555 1.24725246 -2012.000000
14.49977112 135.87837219 1.22135687 -2019.000000
14.51550293 135.85848999 1.21163464 -2019.000000
14.51937866 135.85296631 1.23703718 -2008.000000
14.56867218 135.76786804 1.16148758 -2022.000000
14.60676575 135.72030640 1.15524769 -2001.000000
15.14151001 136.31343079 1.03045607 -2015.000000
15.10089111 136.37072754 1.01081181 -2015.000000
15.11947632 136.49565125 0.98842287 -2019.000000
15.09670258 136.46517944 1.00202322 -2019.000000
15.12065887 136.49461365 0.97621918 -1997.000000
15.13342285 136.47766113 0.96648884 -2008.000000
15.11719131 136.46888733 0.96595144 -1990.000000
15.16470337 136.43637085 0.95974064 -2008.000000
15.16052628 136.33064270 1.00610065 -2019.000000
15.17263412 136.36480713 1.00369978 -2004.000000
15.19144821 136.38156128 0.97885561 -2004.000000
15.20560455 136.36291504 0.96912909 -2008.000000
15.21790314 136.33547974 0.97209263 -2008.000000
15.23855972 136.28497314 0.99070215 -2008.000000
15.25341034 136.26551819 0.98097801 -2005.000000
15.23169327 136.28643799 1.00191212 -2001.000000
15.23317719 136.32649231 0.96139431 -1972.000000
15.26028442 136.27957153 0.96781683 -2008.000000
15.27200317 136.23306274 0.99714184 -1991.000000
15.32943344 136.15702820 0.99534941 -2016.000000
15.32836914 136.18911743 0.96800756 -2008.000000
15.33386230 136.11331177 1.01195908 -2019.000000
15.16808701 136.33204651 1.01833057 -1994.000000
15.15565872 136.29479980 1.02073002 -1983.000000
15.13347244 136.49559021 1.13836765 -2019.000000
15.12179184 136.51147461 1.16128397 -1961.000000
15.17748642 136.46031189 1.16876650 -1979.000000
15.17257309 136.46728516 1.18047237 -2001.000000
15.17146683 136.23362732 1.06422567 -2005.000000
15.15356064 136.26521301 1.04806376 -1983.000000
14.96018982 136.30769348 1.22962284 -2019.000000
15.26039124 136.32809448 1.04985476 -2023.000000
15.29125977 136.28698730 1.03089857 -2019.000000
15.46373749 136.39157104 1.07048845 -1997.000000
15.27745819 136.36357117 1.19639587 -1990.000000
15.28445816 136.35403442 1.18518543 -1990.000000
15.23761749 136.08299255 1.10590649 -2019.000000
15.19988632 136.20379639 1.04428768 -1994.000000
15.22922134 136.25112915 1.01752520 -2001.000000
15.25933456 136.15844727 1.02736807 -2023.000000
15.20660400 136.15577698 1.08531570 -2019.000000
15.20473862 136.08859253 1.12827063 -2008.000000
15.21855927 136.12634277 1.08876514 -2026.000000
15.29882050 136.10919189 1.02210808 -2005.000000
15.30560303 136.15055847 1.01920414 -1987.000000
15.38084793 136.19113159 1.08193398 -2019.000000
15.28017807 136.09878540 1.04646540 -2005.000000
15.32891464 136.07002258 1.01535654 -1998.000000
14.85641479 136.07666016 1.13016081 -2015.000000
14.86386490 136.06736755 1.18096304 -2019.000000
14.84665298 136.08956909 1.14087582 -1997.000000
14.92426300 135.98947144 1.16697216 -2022.000000
14.98165894 135.79675293 1.22375774 -2016.000000
14.92174530 135.64645386 1.24406672 -2019.000000
15.06722260 135.68672180 1.21374464 -2005.000000
15.03623962 135.72627258 1.22098160 -2012.000000
15.17665100 135.66294861 1.13789558 -2019.000000
15.14099884 135.62055969 1.16317272 -2006.000000
15.13831711 135.73672485 1.21445131 -1935.000000
15.09376144 135.65768433 1.23042107 -1991.000000
15.07860184 135.67146301 1.20352268 -2023.000000
15.10533905 135.64286804 1.22019958 -1963.000000
15.19358826 135.66540527 1.21167660 -2013.000000
15.07031631 135.59439087 1.19762707 -1992.000000
15.16205978 135.59347534 1.15493250 -2009.000000
15.11749268 135.53366089 1.19336510 -2006.000000
15.08468246 135.56550598 1.18887711 -2016.000000
15.15556335 135.57812500 1.20471525 -2020.000000
15.12364197 135.61917114 1.21146154 -1964.000000
15.13400650 135.54441833 1.21783018 -2006.000000
15.13435364 135.54159546 1.21831894 -2016.000000
14.25952148 134.68072510 1.04713774 -2020.000000
13.69919968 135.90496826 1.12766552 -1948.000000
13.31739044 136.25573730 1.18761063 -2013.000000
13.30110168 136.28169250 1.22272348 -1980.000000
13.33752441 136.23757935 1.21598959 -1983.000000
13.38698959 136.17103577 1.18634272 -2010.000000
13.43141937 136.22232056 1.17280960 -1984.000000
13.49045181 136.14985657 1.16955757 -1999.000000
13.45051575 136.09921265 1.20898342 -1950.000000
13.42302704 136.13345337 1.21720600 -1972.000000
13.46029663 136.08148193 1.18557215 -2002.000000
13.40582275 136.10365295 1.25621414 -1935.000000
13.44825363 136.05256653 1.23777866 -1988.000000
13.42842484 136.07641602 1.24700069 -1950.000000
13.60226440 136.16618347 1.11325264 -1969.000000
13.63813400 136.14474487 1.11677456 -2007.000000
13.62607956 136.12391663 1.13089561 -1917.000000
13.69980621 136.04597473 1.11694479 -1995.000000
13.68165588 136.05567932 1.12763405 -1966.000000
13.50412750 136.14323425 1.14567184 -2010.000000
13.53104401 136.16644287 1.17114639 -1995.000000
13.52711868 136.15863037 1.13353539 -2017.000000
13.56138229 136.15876770 1.14877510 -1950.000000
13.57146072 136.06062317 1.14439678 -1984.000000
13.51765442 136.09373474 1.20136976 -1999.000000
13.50896454 136.02169800 1.18082571 -2003.000000
13.47055054 136.07579041 1.19927359 -1977.000000
13.63338089 136.04139709 1.17534018 -2010.000000
13.60806274 136.00512695 1.16402864 -1925.000000
13.58889008 136.02923584 1.17325258 -1962.000000
13.66647720 135.94421387 1.13489866 -1933.000000
13.65621567 136.00016785 1.14268780 -1981.000000
13.63740540 135.97972107 1.14262915 -1970.000000
13.62791061 135.98127747 1.15480757 -1933.000000
13.66551208 135.93501282 1.14856577 -1962.000000
13.61746597 135.97143555 1.20506859 -1988.000000
13.58350372 135.93742371 1.20545053 -1981.000000
13.64306641 135.91285706 1.22369242 -1981.000000
13.61896896 135.93063354 1.20848560 -1999.000000
13.57975769 135.82667542 1.25132370 -1985.000000
13.58722687 135.88272095 1.24744797 -1992.000000
13.63513184 135.87469482 1.20120192 -1970.000000
13.44033813 135.64656067 1.01846075 -2018.000000
13.26444244 135.33071899 1.24348116 -1985.000000
13.27557373 135.34561157 1.18101549 -2000.000000
13.33337784 135.24905396 1.20461178 -2026.000000
13.34718704 135.23324585 1.19439697 -2018.000000
13.72114563 135.87747192 1.11893845 -1955.000000
13.71511078 136.01448059 1.12040424 -1951.000000
13.94344711 135.93302917 1.12986279 -2000.000000
13.90937042 135.97508240 1.11170006 -1985.000000
13.84884644 135.84968567 1.13054657 -1967.000000
13.70470428 135.88749695 1.14232874 -1989.000000
13.73154449 135.91769409 1.16682673 -1963.000000
13.72483826 135.95762634 1.16339397 -1974.000000
13.69003677 135.96839905 1.17256927 -1992.000000
13.77250671 135.91004944 1.17036581 -1996.000000
13.73182678 135.90745544 1.14290047 -1959.000000
13.73482132 135.91673279 1.17953157 -2000.000000
13.70182800 135.86836243 1.20628309 -1967.000000
13.65795135 135.88267517 1.20224714 -2000.000000
13.82097244 135.84980774 1.16610670 -1992.000000
13.82973480 135.82875061 1.16808319 -1963.000000
13.78435516 135.85284424 1.16306925 -2007.000000
13.79755783 135.83941650 1.17775488 -1952.000000
13.82272720 135.80834961 1.16952467 -1934.000000
13.85534286 135.79748535 1.15985537 -1978.000000
13.84960175 135.81451416 1.15837526 -1963.000000
13.87382889 135.78494263 1.15014315 -2007.000000
13.64924622 135.86196899 1.19098806 -2018.000000
13.65320969 135.84573364 1.19197369 -2018.000000
13.74707413 135.81278992 1.18883085 -1956.000000
13.67230988 135.77880859 1.23596764 -1985.000000
13.66053391 135.79316711 1.24667692 -1967.000000
13.73252487 135.83055115 1.19904423 -1915.000000
13.71083069 135.83006287 1.22241735 -1959.000000
13.73140717 135.80426025 1.21319866 -1993.000000
13.70943069 135.73382568 1.22972441 -1985.000000
13.77642441 135.77665710 1.16889429 -2018.000000
13.75446701 135.80413818 1.17762184 -1985.000000
13.79508209 135.77636719 1.14502430 -1993.000000
13.84822845 135.77445984 1.16129494 -1993.000000
13.83510590 135.78089905 1.14709711 -1967.000000
13.85800934 135.76525879 1.16278791 -1978.000000
13.77050018 135.70275879 1.19865227 -2015.000000
13.74392700 135.74139404 1.20639133 -2007.000000
13.72975159 135.70867920 1.22050428 -1989.000000
13.81790161 135.68684387 1.21588135 -2026.000000
13.76203918 135.66960144 1.21327162 -2018.000000
14.01434326 135.84510803 1.10467148 -1952.000000
13.97166061 135.89793396 1.10992241 -1948.000000
14.01246262 135.76460266 1.12369823 -2018.000000
14.07180405 135.77389526 1.10239124 -1989.000000
14.06344986 135.70161438 1.11993408 -2015.000000
13.84523010 135.56057739 1.25256681 -1979.000000
13.90520859 135.74627686 1.14290714 -2018.000000
13.91189575 135.72776794 1.14438963 -2018.000000
13.88213730 135.76409912 1.15211773 -2018.000000
13.89102936 135.72425842 1.15604448 -1967.000000
13.90449142 135.70536804 1.15852404 -1957.000000
13.91707611 135.69281006 1.14781857 -2018.000000
13.93309021 135.66047668 1.15127993 -1986.000000
13.94235229 135.65846252 1.15228271 -1986.000000
13.84225464 135.57159424 1.21447325 -2018.000000
13.87378311 135.57621765 1.20333767 -1989.000000
13.88839340 135.50755310 1.23511028 -2019.000000
13.86555099 135.53543091 1.24383497 -1997.000000
13.85158157 135.51866150 1.25648594 -1957.000000
13.98502731 135.60671997 1.13433743 -2022.000000
13.97368622 135.62088013 1.14504719 -2015.000000
14.08990097 135.64855957 1.13856125 -2019.000000
13.99789047 135.58061218 1.14999723 -2001.000000
13.95529556 135.59060669 1.14596462 -2000.000000
14.03204727 135.53855896 1.14325666 -2004.000000
14.00002670 135.50309753 1.16903591 -2001.000000
13.95066833 135.48878479 1.21576214 -1986.000000
13.99534607 135.48214722 1.20710516 -2015.000000
13.96746063 135.51550293 1.21483850 -2008.000000
13.96660614 135.46934509 1.20604086 -1968.000000
13.87467194 135.49014282 1.24825096 -1979.000000
13.94924545 135.44128418 1.19475508 -1986.000000
13.88206482 135.48149109 1.23704100 -2012.000000
13.93741989 135.45564270 1.21767092 -2008.000000
13.97561646 135.45245361 1.20801830 -1983.000000
13.95286560 135.43750000 1.20794868 -1979.000000
13.98505402 135.44718933 1.19681597 -1954.000000
13.98719788 135.43765259 1.19730854 -1969.000000
13.97600555 135.40089417 1.22461462 -1980.000000
13.96134186 135.38497925 1.23775196 -1929.000000
13.77026367 135.26802063 1.08531046 -2004.000000
13.78477478 135.25137329 1.07509756 -1994.000000
13.69567490 134.82162476 1.00543785 -2019.000000
12.81857681 134.95991516 1.01700354 -2022.000000
12.77572632 134.96574402 1.01345873 -2018.000000
12.85787964 134.91502380 1.01076746 -2000.000000
12.82628632 134.90779114 1.00920725 -1971.000000
12.70077133 134.88739014 1.10160398 -1978.000000
12.61106110 134.65432739 1.00120640 -2007.000000
12.64207840 134.66502380 1.00276518 -2015.000000
12.63236237 134.65280151 0.99052715 -1985.000000
12.64784241 134.65872192 0.99106359 -2011.000000
12.68412781 134.61785889 0.98481798 -2011.000000
12.68469238 134.59407043 0.98676968 -1989.000000
12.77157974 134.53370667 0.99776268 -2015.000000
12.75544357 134.49169922 1.00015068 -1972.000000
12.78767395 134.51580811 0.98853064 -1997.000000
12.76205826 134.50640869 0.98698807 -1972.000000
12.84208298 134.45451355 0.98526621 -2004.000000
12.81050491 134.45208740 0.98272991 -2015.000000
12.80115509 134.43966675 0.99539661 -1979.000000
12.88473511 134.34552002 0.98440170 -2005.000000
12.85141754 134.38343811 0.99114370 -1997.000000
12.84628677 134.36965942 1.00431061 -1980.000000
12.91239166 134.29508972 1.00352049 -2001.000000
12.74924088 134.83197021 1.09685755 -1942.000000
12.74792099 134.85289001 1.09490347 -2007.000000
12.86413956 134.77520752 1.04738808 -2022.000000
12.89313507 134.83129883 1.00793076 -1985.000000
12.86064529 134.83297729 1.02980661 -2015.000000
12.85837555 134.78152466 1.05860186 -2011.000000
12.79247284 134.78265381 1.07891369 -1982.000000
12.76947784 134.80900574 1.08763790 -1934.000000
12.69198608 134.85971069 1.14063740 -2004.000000
12.79954147 134.73223877 1.18293190 -2015.000000
12.77186966 134.71838379 1.20677423 -2018.000000
12.76516342 134.72619629 1.21847296 -1967.000000
12.62298203 134.68695068 1.01198959 -2015.000000
12.61929321 134.69071960 1.02369690 -2018.000000
12.68191147 134.55459595 1.01410007 -2015.000000
12.71021652 134.54246521 1.00490475 -1964.000000
12.74431610 134.48489380 1.01232386 -2001.000000
12.91969299 134.69035339 1.07049084 -1997.000000
12.91123962 134.77502441 1.01334810 -2004.000000
12.89559174 134.79270935 1.02355814 -1993.000000
13.00876999 134.76014709 1.05904675 -2015.000000
12.94018936 134.74061584 1.03100824 -2019.000000
12.99034119 134.78120422 1.08096790 -1993.000000
13.03170395 134.73379517 1.07522440 -2022.000000
13.07918167 134.69166565 1.06998920 -2012.000000
13.08536148 134.68405151 1.08367920 -2015.000000
13.01339722 134.58308411 1.07368565 -2015.000000
12.84534454 134.65660095 1.19184732 -2004.000000
12.87257767 134.64923096 1.18216181 -2015.000000
12.89073944 134.62879944 1.17293596 -2004.000000
12.80723572 134.41390991 1.01005983 -1925.000000
12.89392090 134.41343689 1.11627483 -2022.000000
12.89023209 134.41720581 1.12749577 -2015.000000
12.81312180 134.50355530 1.20198488 -1994.000000
13.02365112 134.50242615 1.13034582 -2023.000000
12.87666321 134.43237305 1.13771152 -2022.000000
13.15906525 134.56980896 1.01161766 -2015.000000
13.25720215 134.45681763 1.00359392 -1980.000000
13.12162018 134.63095093 1.04081059 -2026.000000
13.15733337 134.58982849 1.01015043 -1997.000000
13.15295410 134.59446716 1.02136803 -2015.000000
13.23049164 134.48802185 1.01133108 -1955.000000
13.25885010 134.47370911 1.01434326 -1998.000000
13.22503662 134.52407837 1.08212042 -2005.000000
13.15535355 134.42103577 1.07262182 -1973.000000
13.15599823 134.42018127 1.08483076 -1994.000000
13.13113403 134.37934875 1.13553238 -2026.000000
13.31953430 134.40373230 1.01256132 -1984.000000
13.39580917 134.31604004 1.01326513 -2012.000000
13.37431717 134.32299805 1.01076078 -2016.000000
13.43258667 134.27388000 1.00750971 -2009.000000
14.73620224 135.55641174 1.12875557 -1987.000000
14.12604141 135.70625305 1.09912539 -2011.000000
14.17067719 135.64869690 1.16858673 -2026.000000
14.13002777 135.59954834 1.13281536 -2004.000000
14.16474152 135.62199402 1.12120247 -2001.000000
14.24513245 135.53514099 1.12142992 -2001.000000
14.20708466 135.58161926 1.12718248 -2004.000000
14.22163010 135.48628235 1.12379503 -2012.000000
14.18610382 135.53001404 1.13004255 -2015.000000
14.28557587 135.47259521 1.12984324 -1998.000000
14.27282715 135.45370483 1.13029051 -1998.000000
14.03116608 135.49722290 1.14666700 -2001.000000
14.09354401 135.41090393 1.17027807 -2001.000000
14.23082733 135.50569153 1.13554382 -2001.000000
14.19574738 135.54922485 1.14179325 -2001.000000
14.26765060 135.52822876 1.14835167 -1947.000000
14.26597977 135.53056335 1.16055346 -1994.000000
14.52775574 135.70974731 1.12620211 -1987.000000
14.56264114 135.66575623 1.11995173 -2001.000000
14.60512924 135.61247253 1.11470032 -2008.000000
14.56873703 135.64372253 1.14682341 -2001.000000
14.55808258 135.65702820 1.15753508 -2019.000000
14.63035965 135.69047546 1.14701319 -1969.000000
14.64402008 135.67314148 1.13728523 -1966.000000
14.29818344 135.39205933 1.12449884 -2019.000000
14.32156754 135.46449280 1.12018347 -2001.000000
14.29868698 135.46835327 1.11816263 -1994.000000
14.28137589 135.43220520 1.13226652 -1998.000000
14.34226227 135.41511536 1.11340237 -2001.000000
14.36426163 135.41168213 1.11542034 -2001.000000
14.33518219 135.41131592 1.12607574 -2001.000000
14.33969879 135.37129211 1.12950182 -1998.000000
14.40161514 135.32911682 1.12479877 -2005.000000
14.41402817 135.32569885 1.11360407 -1984.000000
14.39501572 135.37057495 1.13308430 -1977.000000
14.40611267 135.35705566 1.12286186 -1998.000000
14.45632172 135.29711914 1.11909723 -2016.000000
14.42065048 135.27134705 1.13119459 -2005.000000
14.42047882 135.26019287 1.13168049 -1995.000000
14.46501160 135.26274109 1.10984135 -2002.000000
14.45077133 135.26803589 1.12102938 -1998.000000
14.33407974 135.44602966 1.14707327 -2001.000000
14.30351639 135.36341858 1.13964748 -1987.000000
14.27627563 135.39701843 1.14738369 -2005.000000
14.28107071 135.39109802 1.16057968 -2023.000000
14.28846359 135.32038879 1.15424538 -2019.000000
14.38116074 135.38748169 1.14330006 -1970.000000
14.37961197 135.31114197 1.13693762 -2005.000000
14.43739319 135.34243774 1.17519903 -2016.000000
14.01090240 135.41528320 1.18858719 -1983.000000
13.98125076 135.39477539 1.23781252 -1997.000000
14.08896637 135.36743164 1.19809008 -1973.000000
14.06706238 135.39382935 1.20681763 -1990.000000
14.11967087 135.32962036 1.19085264 -1969.000000
14.12725449 135.36904907 1.16353607 -1987.000000
14.16623306 135.29968262 1.17194414 -2008.000000
14.18994904 135.29283142 1.16175985 -2023.000000
14.17914581 135.25694275 1.18857908 -1962.000000
14.13336563 135.30090332 1.25583124 -1994.000000
13.95324707 135.04847717 1.11658859 -2019.000000
13.94544220 135.05842590 1.10289478 -2016.000000
14.26345825 135.14207458 1.22836494 -2002.000000
14.23469925 135.21603394 1.17116070 -2019.000000
14.33316803 135.28533936 1.17292738 -2009.000000
14.33745575 135.28289795 1.16073275 -2019.000000
14.20324707 135.21557617 1.24284458 -1977.000000
14.18662262 135.23585510 1.25207520 -1962.000000
14.24975586 135.12837219 1.25273657 -1970.000000
14.23923111 135.17163086 1.23659801 -1981.000000
14.38031006 135.26853943 1.14035225 -2002.000000
14.36432266 135.22698975 1.15494633 -2012.000000
14.40512848 135.19638062 1.17264223 -1981.000000
14.40182495 135.20323181 1.15944910 -2019.000000
